Orientation,Length,Nonsyn,HSmut,Convergent,Parallel,Coincidental
HO,557,11,4,0,4,0
HO,562,66,42,0,36,6
HO,563,26,12,0,11,1
HO,566,46,16,0,16,0
HO,572,20,5,0,3,2
HO,573,40,19,0,15,4
HO,589,3,0,0,0,0
HO,611,38,7,2,2,3
HO,612,20,7,0,5,2
HO,617,44,11,0,11,0
HO,624,39,13,2,9,2
HO,631,49,30,0,23,7
HO,632,64,23,0,21,2
HO,634,88,50,3,35,12
HO,641,62,39,7,30,2
HO,642,90,54,0,51,3
HO,642,38,16,0,16,0
HO,645,77,40,0,39,1
HO,649,27,5,0,5,0
HO,669,63,22,0,12,10
HO,680,58,27,0,25,2
HO,685,112,58,0,51,7
HO,689,95,38,0,35,3
HO,691,26,9,0,8,1
HO,699,23,13,0,12,1
HO,710,91,49,0,45,4
HO,732,9,4,0,4,0
HO,759,21,6,0,6,0
HO,762,19,8,0,8,0
HO,771,122,79,0,73,6
HO,772,55,29,2,22,5
HO,800,57,33,0,27,6
HO,801,22,9,0,9,0
HO,805,53,20,0,17,3
HO,806,12,2,0,2,0
HO,806,40,23,0,20,3
HO,829,158,96,4,73,19
HO,831,37,19,0,17,2
HO,914,10,2,0,2,0
HO,922,27,16,0,16,0
HO,980,14,0,0,0,0
HO,1279,138,75,4,65,6
HO,1462,119,56,0,45,11
HO,1520,57,19,0,19,0
HO,2555,397,220,11,183,26
HO,2560,368,192,2,150,40
HO,2561,350,198,0,177,21
HO,3603,405,195,0,179,16
